Team,Player,10+ PTS,19+ PTS,20+ PTS,29+ PTS,30+ PTS,1+ 3's,2+ 3's,3+ 3's,4+ 3's,9+ 3's,4+ Rebs,6+ Rebs,8+ Rebs,10+ Rebs,12+ Rebs,14+ Rebs,16+ Rebs,2+ ASTs,4+ ASTs,6+ ASTs,8+ ASTs,10+ ASTs,12+ ASTs
New Orleans Pelicans,CJ McCollum,1.0,1.07,1.12,0,0,1.0,1.0,1.02,1.19,0,2.58,0,0,0,0,0,0,1.01,1.39,8.02,0,0,0
New Orleans Pelicans,Herbert Jones,2.7,0,0,0,0,1.4,8.13,0,0,0,3.03,0,0,0,0,0,0,1.4,0,0,0,0,0
New Orleans Pelicans,Daniel Theis,0,0,0,0,0,nan,nan,nan,nan,nan,1.45,3.24,0,0,0,0,0,1.16,2.41,0,0,0,0
New Orleans Pelicans,Brandon Ingram,1.08,1.46,1.54,3.45,3.92,1.15,1.35,1.78,2.68,0,1.0,1.0,1.14,0,0,0,0,1.07,1.45,3.24,0,0,0
New Orleans Pelicans,Zion Williamson,1.0,0,0,0,0,nan,nan,nan,nan,nan,1.32,1.57,2.0,2.76,4.17,6.92,0,1.02,1.14,1.69,4.17,0,0
New Orleans Pelicans,Jordan Hawkins,1.06,2.0,2.33,0,0,1.0,1.02,1.19,2.0,0,1.0,1.14,3.56,0,0,0,0,1.71,7.29,0,0,0,0
New Orleans Pelicans,Jordan Hawkins,1.06,2.0,2.33,0,0,1.0,1.02,1.19,2.0,0,1.0,1.14,3.56,0,0,0,0,1.71,7.29,0,0,0,0
New Orleans Pelicans,Jose Alvarado,0,0,0,0,0,1.14,3.52,0,0,0,0,0,0,0,0,0,0,1.0,1.14,0,0,0,0
New Orleans Pelicans,Javonte Green,5.23,0,0,0,0,1.4,8.13,0,0,0,3.52,0,0,0,0,0,0,8.13,0,0,0,0,0
Golden State Warriors,Stephen Curry,1.0,1.71,3.03,0,0,1.0,1.0,1.0,1.14,0,1.31,1.85,3.31,7.89,0,0,0,1.03,1.13,1.41,2.19,4.49,0
Golden State Warriors,Trayce Jackson-Davis,1.74,0,0,0,0,nan,nan,nan,nan,nan,1.51,2.14,3.54,7.04,0,0,0,1.14,0,0,0,0,0
Golden State Warriors,Andrew Wiggins,1.15,1.76,1.89,5.25,6.13,1.01,1.04,1.16,1.49,0,1.34,1.62,2.1,2.98,4.63,7.99,0,1.43,2.53,6.93,0,0,0
Golden State Warriors,Draymond Green,0,0,0,0,0,1.14,3.52,0,0,0,1.35,2.68,0,0,0,0,0,1.02,2.0,0,0,0,0
Golden State Warriors,Jonathan Kuminga,2.35,0,0,0,0,1.4,8.13,0,0,0,1.78,4.73,0,0,0,0,0,nan,nan,nan,nan,nan,nan
Golden State Warriors,Buddy Hield,1.18,1.85,2.0,5.54,6.45,1.08,1.16,1.29,1.5,8.71,1.02,2.0,0,0,0,0,0,1.29,2.0,4.45,0,0,0
Golden State Warriors,Brandin Podziemski,2.74,0,0,0,0,1.4,8.13,0,0,0,1.01,1.39,8.02,0,0,0,0,1.14,2.0,8.06,0,0,0
Golden State Warriors,Kevon Looney,3.09,0,0,0,0,nan,nan,nan,nan,nan,1.01,1.07,1.29,2.0,4.45,0,0,1.19,6.3,0,0,0,0
Golden State Warriors,Gary Payton II,0,0,0,0,0,nan,nan,nan,nan,nan,8.02,0,0,0,0,0,0,1.49,5.21,0,0,0,0
